date,SLP,RH2m,TMP2m,TMP2m_max,TMP2m_min,U10m,V10m,WS,WD,QV2m,PRCP,PS,PRmsl,PS_Pa
2021-02-16,101.06,73.27,27.76,28.7,26.88,-2.54,-3.77,4.55,33.9,16.98,0.11,100.99,101060.0,100990.0
2021-02-17,101.1,72.89,27.61,28.63,26.43,-2.98,-2.75,4.19,47.3,16.74,0.0,101.03,101100.0,101030.0
2021-02-18,101.19,76.62,27.98,28.56,27.14,-5.52,-0.72,5.66,82.5,18.0,1.06,101.13,101190.0,101130.0
2021-02-19,101.28,75.05,28.13,28.7,27.57,-7.02,0.52,7.16,94.2,17.76,1.78,101.21,101280.0,101210.0
2021-02-20,101.24,71.79,28.1,28.93,27.43,-7.25,-1.31,7.38,79.8,16.95,0.11,101.18,101240.0,101180.0
2021-02-21,101.2,70.84,28.09,28.87,27.37,-4.98,-2.17,5.46,66.5,16.73,0.14,101.13,101200.0,101130.0
2021-02-22,101.18,68.46,28.14,28.93,27.4,-3.79,-2.17,4.38,60.2,16.2,0.04,101.11,101180.0,101110.0
2021-02-23,101.1,67.51,27.7,28.6,26.6,-2.4,-1.76,2.98,53.7,15.56,0.0,101.03,101100.0,101030.0
2021-02-24,101.06,61.53,27.45,27.94,26.73,-1.0,-1.0,1.65,45.0,13.97,0.0,100.99,101060.0,100990.0
2021-02-25,101.04,66.54,27.36,28.07,26.52,1.14,-2.15,2.54,332.1,15.08,0.36,100.97,101040.0,100970.0
2021-02-26,100.94,70.07,27.26,28.07,26.45,1.59,-2.58,3.06,328.4,15.78,0.11,100.87,100940.0,100870.0
2021-02-27,100.94,67.37,27.01,27.81,26.09,0.66,-2.47,2.67,345.1,14.94,0.0,100.87,100940.0,100870.0
2021-02-28,101.01,66.33,27.19,28.27,26.0,-0.35,-2.4,2.52,8.3,14.84,0.02,100.94,101010.0,100940.0
2021-03-01,101.21,64.61,27.55,28.72,26.27,-1.97,-2.45,3.2,38.9,14.71,0.0,101.14,101210.0,101140.0
2021-03-02,101.2,67.81,27.44,28.38,26.41,-0.84,-2.56,2.96,18.2,15.39,0.0,101.14,101200.0,101140.0
2021-03-03,101.11,65.19,28.3,29.94,26.66,-2.09,-2.2,3.33,43.5,15.49,0.0,101.04,101110.0,101040.0
2021-03-04,101.09,71.59,28.69,29.83,27.45,-3.01,-0.73,3.13,76.4,17.5,0.04,101.03,101090.0,101030.0
