forecast_date,made_on,target,model,prediction,actual,error,verified,unit,source,actual_nasa,actual_meteo,horizon
2026-01-13,2026-01-01,RH2m,hqnn,70.24,,,False,%,,,,13
2026-01-13,2026-01-01,RH2m,ensemble,70.24,,,False,%,,,,13
2026-01-13,2026-01-01,PRmsl,hqnn,101183.38,,,False,Pa,,,,13
2026-01-13,2026-01-01,PRmsl,ensemble,101183.38,,,False,Pa,,,,13
2026-01-14,2026-01-01,TMP2m,hqnn,21.488,,,False,C,,,,14
2026-01-14,2026-01-01,TMP2m,ensemble,21.488,,,False,C,,,,14
2026-01-14,2026-01-01,RH2m,hqnn,70.349,,,False,%,,,,14
2026-01-14,2026-01-01,RH2m,ensemble,70.349,,,False,%,,,,14
2026-01-14,2026-01-01,PRmsl,hqnn,101191.114,,,False,Pa,,,,14
2026-01-14,2026-01-01,PRmsl,ensemble,101191.114,,,False,Pa,,,,14
2026-01-15,2026-01-01,TMP2m,hqnn,21.62,,,False,C,,,,15
2026-01-15,2026-01-01,TMP2m,ensemble,21.62,,,False,C,,,,15
2026-01-15,2026-01-01,RH2m,hqnn,70.237,,,False,%,,,,15
2026-01-15,2026-01-01,RH2m,ensemble,70.237,,,False,%,,,,15
2026-01-15,2026-01-01,PRmsl,hqnn,101205.469,,,False,Pa,,,,15
2026-01-15,2026-01-01,PRmsl,ensemble,101205.469,,,False,Pa,,,,15
